sale_id,sale_date,customer_id,customer_name,product_id,product_name,category,quantity,price,total_amount
371,2025-01-04,157,Dean Williams,202,Mouse,Electronics,2,25,50
372,2025-01-04,179,Aimee Tran,202,Mouse,Electronics,1,25,25
373,2025-01-04,127,Sharon Travis,201,Laptop,Electronics,1,1000,1000
374,2025-01-04,107,Kathleen Orr,204,Desk,Furniture,4,300,1200
375,2025-01-04,199,Mark Collins,203,Chair,Furniture,5,150,750
376,2025-01-04,113,Amy Harper,202,Mouse,Electronics,5,25,125
377,2025-01-04,161,Travis White,202,Mouse,Electronics,1,25,25
378,2025-01-04,177,Alejandra Sanchez,201,Laptop,Electronics,1,1000,1000
379,2025-01-04,176,Mark Buchanan,204,Desk,Furniture,4,300,1200
380,2025-01-04,106,Chad Cook,202,Mouse,Electronics,4,25,100
381,2025-01-04,170,Samuel Jordan,202,Mouse,Electronics,2,25,50
382,2025-01-04,199,Mitchell Fields,202,Mouse,Electronics,2,25,50
383,2025-01-04,111,Jennifer Wheeler,203,Chair,Furniture,2,150,300
384,2025-01-04,141,Nathaniel Ramirez,201,Laptop,Electronics,5,1000,5000
385,2025-01-04,196,Arthur Stuart,204,Desk,Furniture,4,300,1200
386,2025-01-04,129,Andrew Esparza,203,Chair,Furniture,5,150,750
387,2025-01-04,129,Ruth Anderson,205,Phone,Electronics,5,800,4000
388,2025-01-04,111,Paul Hart,204,Desk,Furniture,4,300,1200
389,2025-01-04,141,Meredith Powers,205,Phone,Electronics,4,800,3200
390,2025-01-04,144,Sheila Newman,202,Mouse,Electronics,1,25,25
391,2025-01-04,126,Joseph Wagner,205,Phone,Electronics,2,800,1600
392,2025-01-04,104,Todd Ferguson,205,Phone,Electronics,2,800,1600
393,2025-01-04,155,Stefanie Buchanan,201,Laptop,Electronics,1,1000,1000
394,2025-01-04,123,Luis Kelly,203,Chair,Furniture,2,150,300
395,2025-01-04,134,Ashley Smith,201,Laptop,Electronics,5,1000,5000
396,2025-01-04,106,Martha Holland,203,Chair,Furniture,2,150,300
397,2025-01-04,114,Matthew Barry,203,Chair,Furniture,2,150,300
398,2025-01-04,184,Kimberly Bailey,204,Desk,Furniture,1,300,300
399,2025-01-04,161,Teresa Kramer,205,Phone,Electronics,4,800,3200
400,2025-01-04,138,Brett Perry,201,Laptop,Electronics,5,1000,5000
401,2025-01-05,189,Cindy Watson,203,Chair,Furniture,3,150,450
402,2025-01-05,198,Richard Stewart,201,Laptop,Electronics,4,1000,4000
403,2025-01-05,159,Denise Landry,204,Desk,Furniture,2,300,600
404,2025-01-05,190,Ryan Long,203,Chair,Furniture,3,150,450
405,2025-01-05,147,Teresa Garcia,203,Chair,Furniture,5,150,750
406,2025-01-05,185,Cory Gonzalez,201,Laptop,Electronics,3,1000,3000
407,2025-01-05,182,Donna Ryan,203,Chair,Furniture,4,150,600
408,2025-01-05,101,Jose Phillips,205,Phone,Electronics,4,800,3200
409,2025-01-05,146,Holly Garcia,202,Mouse,Electronics,4,25,100
410,2025-01-05,118,Mr. Adam Murray,204,Desk,Furniture,3,300,900
411,2025-01-05,114,Norma Barber,204,Desk,Furniture,5,300,1500
412,2025-01-05,137,James Cook,202,Mouse,Electronics,4,25,100
413,2025-01-05,145,Marilyn Young,202,Mouse,Electronics,3,25,75
414,2025-01-05,116,Ruth Craig,205,Phone,Electronics,1,800,800
415,2025-01-05,176,Laura Branch,205,Phone,Electronics,1,800,800
416,2025-01-05,194,Jessica Sheppard,202,Mouse,Electronics,3,25,75
417,2025-01-05,151,Jennifer Gonzales,201,Laptop,Electronics,4,1000,4000
418,2025-01-05,130,Rodney Rodriguez,202,Mouse,Electronics,4,25,100
419,2025-01-05,132,Steven Livingston,201,Laptop,Electronics,2,1000,2000
420,2025-01-05,140,Joshua Cooper,201,Laptop,Electronics,1,1000,1000
421,2025-01-05,198,Karen Banks,205,Phone,Electronics,4,800,3200
422,2025-01-05,111,Virginia Rogers,205,Phone,Electronics,3,800,2400
423,2025-01-05,113,Dylan Smith,205,Phone,Electronics,5,800,4000
424,2025-01-05,195,Andrew Sanchez,203,Chair,Furniture,3,150,450
425,2025-01-05,111,Ashley Jordan,205,Phone,Electronics,3,800,2400
426,2025-01-05,130,Kristen Richardson,203,Chair,Furniture,1,150,150
427,2025-01-05,106,Stephanie Herman,201,Laptop,Electronics,1,1000,1000
428,2025-01-05,150,Paul Baldwin,203,Chair,Furniture,2,150,300
429,2025-01-05,178,Cory Fleming,203,Chair,Furniture,2,150,300
430,2025-01-05,164,Andrew Davies,205,Phone,Electronics,5,800,4000
431,2025-01-05,197,Jasmin Henry,201,Laptop,Electronics,1,1000,1000
432,2025-01-05,138,Christopher Ross,205,Phone,Electronics,2,800,1600
433,2025-01-05,161,Sharon Williams,205,Phone,Electronics,5,800,4000
434,2025-01-05,118,Randy Mills,205,Phone,Electronics,3,800,2400
435,2025-01-05,189,Jennifer Chambers,204,Desk,Furniture,4,300,1200
436,2025-01-05,139,Kathy Martinez,203,Chair,Furniture,3,150,450
437,2025-01-05,113,Bryce Lawrence,201,Laptop,Electronics,2,1000,2000
438,2025-01-05,144,Catherine Perry,204,Desk,Furniture,1,300,300
439,2025-01-05,107,Donald King,203,Chair,Furniture,1,150,150
440,2025-01-05,162,Michael Robles,203,Chair,Furniture,2,150,300
441,2025-01-05,123,Steven Melendez,202,Mouse,Electronics,5,25,125
442,2025-01-05,155,Lori Torres,204,Desk,Furniture,3,300,900
443,2025-01-05,107,Gina Downs,201,Laptop,Electronics,1,1000,1000
444,2025-01-05,177,Denise Rich,203,Chair,Furniture,4,150,600
445,2025-01-05,188,Edward Watson,201,Laptop,Electronics,2,1000,2000
446,2025-01-05,198,Misty Wade,205,Phone,Electronics,1,800,800
447,2025-01-05,121,Karla Mitchell,204,Desk,Furniture,3,300,900
448,2025-01-05,131,Phillip James,205,Phone,Electronics,1,800,800
449,2025-01-05,190,Daniel Haas,201,Laptop,Electronics,5,1000,5000
450,2025-01-05,177,Adrian Morgan,203,Chair,Furniture,5,150,750
451,2025-01-05,193,Dustin Brown,205,Phone,Electronics,1,800,800
452,2025-01-05,161,Jordan Farmer,201,Laptop,Electronics,2,1000,2000
453,2025-01-05,163,Andrea Whitaker,203,Chair,Furniture,4,150,600
454,2025-01-05,193,Robert Cruz,201,Laptop,Electronics,2,1000,2000
455,2025-01-05,135,Anthony Davis,203,Chair,Furniture,2,150,300
456,2025-01-05,199,Joseph Chase,203,Chair,Furniture,2,150,300
457,2025-01-05,156,Sean Rogers,203,Chair,Furniture,5,150,750
458,2025-01-05,180,Erica Martin,201,Laptop,Electronics,4,1000,4000
459,2025-01-05,146,Steven Fuentes,204,Desk,Furniture,4,300,1200
460,2025-01-05,186,John Curtis,203,Chair,Furniture,3,150,450
461,2025-01-05,188,Krystal Dean,205,Phone,Electronics,2,800,1600
462,2025-01-05,192,Brett Smith,204,Desk,Furniture,5,300,1500
463,2025-01-05,161,Guy Stevens,202,Mouse,Electronics,3,25,75
464,2025-01-05,188,Matthew Castro,203,Chair,Furniture,3,150,450
465,2025-01-05,138,Natalie Cooke,201,Laptop,Electronics,2,1000,2000
466,2025-01-05,193,Tracy Turner,202,Mouse,Electronics,3,25,75
467,2025-01-05,110,Jennifer Randolph,201,Laptop,Electronics,1,1000,1000
468,2025-01-05,196,Brooke Johnson,204,Desk,Furniture,4,300,1200
469,2025-01-05,164,Jeanette Page,204,Desk,Furniture,2,300,600
470,2025-01-05,164,Samantha Mccarthy,201,Laptop,Electronics,2,1000,2000
471,2025-01-05,105,Amanda Snyder,205,Phone,Electronics,5,800,4000
472,2025-01-05,190,Mary Goodwin,202,Mouse,Electronics,5,25,125
473,2025-01-05,169,Tina Barnett,202,Mouse,Electronics,4,25,100
474,2025-01-05,157,Sharon Miller,204,Desk,Furniture,2,300,600
475,2025-01-05,186,Brandy Davidson,202,Mouse,Electronics,1,25,25
476,2025-01-05,139,Denise Wong,205,Phone,Electronics,3,800,2400
477,2025-01-05,105,Samantha Bauer,203,Chair,Furniture,3,150,450
478,2025-01-05,142,Charles Yates,203,Chair,Furniture,2,150,300
479,2025-01-05,101,Stephen Smith,205,Phone,Electronics,3,800,2400
480,2025-01-05,137,Rachel Garcia,205,Phone,Electronics,2,800,1600
481,2025-01-05,134,Joseph Murphy,204,Desk,Furniture,2,300,600
482,2025-01-05,152,Chelsea Jones,202,Mouse,Electronics,1,25,25
483,2025-01-05,137,Paul Pitts,202,Mouse,Electronics,1,25,25
484,2025-01-05,159,Anthony Richardson,201,Laptop,Electronics,2,1000,2000
485,2025-01-05,190,Wendy Gomez,205,Phone,Electronics,5,800,4000
486,2025-01-05,179,Richard Wilson,205,Phone,Electronics,5,800,4000
487,2025-01-05,140,Tasha Atkinson,201,Laptop,Electronics,1,1000,1000
488,2025-01-05,137,Phillip Contreras,204,Desk,Furniture,2,300,600
489,2025-01-05,190,Elizabeth Heath,202,Mouse,Electronics,5,25,125
490,2025-01-05,102,Joanne Frank,205,Phone,Electronics,5,800,4000
491,2025-01-05,128,Shane Cardenas,201,Laptop,Electronics,1,1000,1000
492,2025-01-05,114,Leslie Woods,202,Mouse,Electronics,1,25,25
493,2025-01-05,110,Kelly Sanders,202,Mouse,Electronics,3,25,75
494,2025-01-05,155,Joshua Kelley,204,Desk,Furniture,3,300,900
495,2025-01-05,171,Aaron Johnson,201,Laptop,Electronics,2,1000,2000
496,2025-01-05,134,Teresa Stewart,202,Mouse,Electronics,2,25,50
497,2025-01-05,185,Melissa Taylor,202,Mouse,Electronics,3,25,75
498,2025-01-05,162,Benjamin Reed,201,Laptop,Electronics,1,1000,1000
499,2025-01-05,139,Molly Valencia,203,Chair,Furniture,3,150,450
500,2025-01-05,132,Tina Perry,204,Desk,Furniture,5,300,1500
501,2025-01-06,149,Sarah Adams,201,Laptop,Electronics,4,1000,4000
502,2025-01-06,112,Ashley Pearson DDS,203,Chair,Furniture,1,150,150
503,2025-01-06,121,Jessica Stewart,203,Chair,Furniture,1,150,150
504,2025-01-06,169,Alicia Huang,205,Phone,Electronics,1,800,800
505,2025-01-06,191,Olivia Woods,202,Mouse,Electronics,3,25,75
506,2025-01-06,195,Walter Jones,205,Phone,Electronics,4,800,3200
507,2025-01-06,159,Madison Bell,202,Mouse,Electronics,3,25,75
508,2025-01-06,113,Lori Smith,204,Desk,Furniture,1,300,300
509,2025-01-06,179,Terri Contreras,205,Phone,Electronics,3,800,2400
510,2025-01-06,153,Derek Rivera,201,Laptop,Electronics,2,1000,2000
511,2025-01-06,183,Jared Davis,204,Desk,Furniture,1,300,300
512,2025-01-06,147,Samantha Collins,202,Mouse,Electronics,2,25,50
513,2025-01-06,156,Thomas Taylor,202,Mouse,Electronics,4,25,100
514,2025-01-06,142,Jim Brown,202,Mouse,Electronics,2,25,50
515,2025-01-06,155,Lisa Bowers,203,Chair,Furniture,1,150,150
516,2025-01-06,176,Sean Alvarado,204,Desk,Furniture,5,300,1500
517,2025-01-06,176,Kathleen Santos,204,Desk,Furniture,1,300,300
518,2025-01-06,192,Mr. Zachary Green,201,Laptop,Electronics,2,1000,2000
519,2025-01-06,146,Christopher Williams,201,Laptop,Electronics,3,1000,3000
520,2025-01-06,113,Trevor Hall,203,Chair,Furniture,1,150,150
521,2025-01-06,180,Lisa Gomez,202,Mouse,Electronics,4,25,100
522,2025-01-06,192,Kyle Price,201,Laptop,Electronics,4,1000,4000
523,2025-01-06,138,Lori Johnson MD,205,Phone,Electronics,2,800,1600
524,2025-01-06,195,Amber Martinez,202,Mouse,Electronics,1,25,25
525,2025-01-06,193,Timothy Reed,203,Chair,Furniture,5,150,750
526,2025-01-06,187,Richard Bates,205,Phone,Electronics,1,800,800
527,2025-01-06,167,Erica Clark,202,Mouse,Electronics,2,25,50
528,2025-01-06,155,Danielle Quinn,203,Chair,Furniture,5,150,750
529,2025-01-06,145,Erica Payne,204,Desk,Furniture,5,300,1500
530,2025-01-06,110,Logan Miller,201,Laptop,Electronics,4,1000,4000
531,2025-01-06,145,Kevin Becker,205,Phone,Electronics,5,800,4000
532,2025-01-06,100,Lauren Carlson,201,Laptop,Electronics,5,1000,5000
533,2025-01-06,183,Robert Ritter,203,Chair,Furniture,2,150,300
534,2025-01-06,184,Stephanie Chung,201,Laptop,Electronics,2,1000,2000
535,2025-01-06,197,Douglas Prince,202,Mouse,Electronics,4,25,100
536,2025-01-06,194,James Nelson,205,Phone,Electronics,3,800,2400
537,2025-01-06,165,Harry Simmons,204,Desk,Furniture,1,300,300
538,2025-01-06,112,Melissa Ramsey,204,Desk,Furniture,4,300,1200
539,2025-01-06,127,Lauren Davis,204,Desk,Furniture,4,300,1200
540,2025-01-06,143,Melissa Johnson,205,Phone,Electronics,3,800,2400
541,2025-01-06,140,Sean Spencer,203,Chair,Furniture,5,150,750
542,2025-01-06,124,Evan Hicks,201,Laptop,Electronics,5,1000,5000
543,2025-01-06,125,Amy Jimenez,203,Chair,Furniture,3,150,450
544,2025-01-06,193,Chad Johnson,204,Desk,Furniture,2,300,600
545,2025-01-06,126,Jenna Larsen,201,Laptop,Electronics,5,1000,5000
546,2025-01-06,105,Charles Perez,204,Desk,Furniture,2,300,600
547,2025-01-06,164,Mr. Justin Juarez,202,Mouse,Electronics,3,25,75
548,2025-01-06,116,Lisa Ball,205,Phone,Electronics,1,800,800
549,2025-01-06,112,Lori Frederick,202,Mouse,Electronics,5,25,125
550,2025-01-06,146,Tina Webb,203,Chair,Furniture,3,150,450
551,2025-01-06,171,Sean Russell,202,Mouse,Electronics,1,25,25
552,2025-01-06,113,Joshua May,204,Desk,Furniture,2,300,600
553,2025-01-06,178,Dr. Jeremy Guerra,201,Laptop,Electronics,4,1000,4000
554,2025-01-06,104,Curtis Giles,203,Chair,Furniture,5,150,750
555,2025-01-06,142,Devin Gonzales,204,Desk,Furniture,5,300,1500
556,2025-01-06,130,Christopher Nelson,201,Laptop,Electronics,2,1000,2000
557,2025-01-06,186,Kayla Holmes,205,Phone,Electronics,4,800,3200
558,2025-01-06,145,John Perkins,204,Desk,Furniture,5,300,1500
559,2025-01-06,155,Ashley Valencia,202,Mouse,Electronics,1,25,25
560,2025-01-06,146,Sabrina Allen,204,Desk,Furniture,4,300,1200
561,2025-01-06,167,Autumn Martin,204,Desk,Furniture,1,300,300
562,2025-01-06,188,Adriana Townsend,204,Desk,Furniture,1,300,300
563,2025-01-06,169,Michael Sandoval,203,Chair,Furniture,2,150,300
564,2025-01-06,192,Deanna Zhang,203,Chair,Furniture,5,150,750
565,2025-01-06,183,Alyssa Herring,204,Desk,Furniture,5,300,1500
566,2025-01-06,134,Stephanie Richards,201,Laptop,Electronics,3,1000,3000
567,2025-01-06,143,Katherine Pruitt,201,Laptop,Electronics,3,1000,3000
568,2025-01-06,108,Krista Harvey,201,Laptop,Electronics,5,1000,5000
569,2025-01-06,131,Danny Michael,201,Laptop,Electronics,3,1000,3000
570,2025-01-06,114,Danny Mitchell,205,Phone,Electronics,2,800,1600
571,2025-01-06,170,Richard Lynch,202,Mouse,Electronics,4,25,100
572,2025-01-06,102,Tammy Peters,205,Phone,Electronics,3,800,2400
573,2025-01-06,157,Katie Wallace,204,Desk,Furniture,3,300,900
574,2025-01-06,195,Karen Goodwin,204,Desk,Furniture,2,300,600
575,2025-01-06,124,Michelle Howell,203,Chair,Furniture,1,150,150
576,2025-01-06,143,Brandy Morris,201,Laptop,Electronics,1,1000,1000
577,2025-01-06,149,Shelly Douglas,205,Phone,Electronics,2,800,1600
578,2025-01-06,125,Michael Martinez,205,Phone,Electronics,4,800,3200
579,2025-01-06,151,Theresa Hayden,201,Laptop,Electronics,2,1000,2000
580,2025-01-06,111,Crystal Olson,204,Desk,Furniture,4,300,1200
581,2025-01-06,145,Thomas Duran,201,Laptop,Electronics,1,1000,1000
582,2025-01-06,166,Mrs. Jessica Wilkinson,203,Chair,Furniture,1,150,150
583,2025-01-06,189,Danielle Garcia,203,Chair,Furniture,4,150,600
584,2025-01-06,164,Adam Jackson,205,Phone,Electronics,2,800,1600
585,2025-01-06,106,Kyle Forbes,201,Laptop,Electronics,5,1000,5000
586,2025-01-06,124,Andrew Smith,201,Laptop,Electronics,1,1000,1000
587,2025-01-06,123,Megan James,205,Phone,Electronics,2,800,1600
588,2025-01-06,131,Shannon Lopez,203,Chair,Furniture,4,150,600
589,2025-01-06,135,Cheryl Tate,201,Laptop,Electronics,2,1000,2000
590,2025-01-06,155,Amy Nelson,205,Phone,Electronics,3,800,2400
591,2025-01-06,189,Timothy Anderson,201,Laptop,Electronics,4,1000,4000
592,2025-01-06,129,Kelly Rodriguez,203,Chair,Furniture,3,150,450
593,2025-01-06,138,Destiny Johnson,203,Chair,Furniture,4,150,600
594,2025-01-06,198,Jodi Case,203,Chair,Furniture,3,150,450
595,2025-01-06,176,Sierra Johnson,202,Mouse,Electronics,3,25,75
596,2025-01-06,136,Thomas Fowler,205,Phone,Electronics,1,800,800
597,2025-01-06,147,Mr. Thomas Mcconnell,203,Chair,Furniture,5,150,750
598,2025-01-06,185,Zachary Daniels,204,Desk,Furniture,3,300,900
599,2025-01-06,149,Kristy Herring,201,Laptop,Electronics,4,1000,4000
600,2025-01-06,118,Toni Medina,203,Chair,Furniture,5,150,750
601,2025-01-07,148,Kevin Lee,204,Desk,Furniture,5,300,1500
602,2025-01-07,126,Amy Castillo MD,204,Desk,Furniture,1,300,300
603,2025-01-07,138,Jasmine Owens,204,Desk,Furniture,2,300,600
604,2025-01-07,143,Robert Zamora,201,Laptop,Electronics,1,1000,1000
605,2025-01-07,136,Paula Gonzalez,202,Mouse,Electronics,2,25,50
606,2025-01-07,138,Donna Wilson,204,Desk,Furniture,1,300,300
607,2025-01-07,107,Billy Phillips,203,Chair,Furniture,4,150,600
608,2025-01-07,145,Derrick Alvarez,201,Laptop,Electronics,2,1000,2000
609,2025-01-07,152,Brandon Christensen,203,Chair,Furniture,2,150,300
610,2025-01-07,106,Ann Shepherd,204,Desk,Furniture,3,300,900
611,2025-01-07,117,Steven Strong,201,Laptop,Electronics,5,1000,5000
612,2025-01-07,121,Lisa Smith,202,Mouse,Electronics,5,25,125
613,2025-01-07,142,Christopher Robbins,201,Laptop,Electronics,5,1000,5000
614,2025-01-07,105,Mark Hardin,201,Laptop,Electronics,3,1000,3000
615,2025-01-07,139,Matthew Sullivan,202,Mouse,Electronics,2,25,50
616,2025-01-07,106,Stephanie Singh,205,Phone,Electronics,4,800,3200
617,2025-01-07,164,Cynthia Perez,204,Desk,Furniture,2,300,600
618,2025-01-07,117,Dr. Frank Gill PhD,201,Laptop,Electronics,5,1000,5000
619,2025-01-07,115,Stephanie Johnson,205,Phone,Electronics,4,800,3200
620,2025-01-07,110,Kylie Tate,201,Laptop,Electronics,1,1000,1000
621,2025-01-07,145,Christina Tapia,201,Laptop,Electronics,3,1000,3000
622,2025-01-07,123,Thomas Clark,204,Desk,Furniture,1,300,300
623,2025-01-07,171,Natasha Johnson,201,Laptop,Electronics,5,1000,5000
624,2025-01-07,169,Crystal Gonzalez,202,Mouse,Electronics,5,25,125
625,2025-01-07,117,Jose Barnett,201,Laptop,Electronics,4,1000,4000
626,2025-01-07,152,Michael Ali,203,Chair,Furniture,3,150,450
627,2025-01-07,163,Krista Flores,203,Chair,Furniture,4,150,600
628,2025-01-07,139,Monique Wilson,205,Phone,Electronics,2,800,1600
629,2025-01-07,168,Molly Cortez,201,Laptop,Electronics,4,1000,4000
630,2025-01-07,190,Alexis Manning,204,Desk,Furniture,5,300,1500
631,2025-01-07,105,Elizabeth Smith,202,Mouse,Electronics,2,25,50
632,2025-01-07,194,Daniel White,201,Laptop,Electronics,4,1000,4000
633,2025-01-07,196,Mark Richmond,205,Phone,Electronics,3,800,2400
634,2025-01-07,165,James Ward,204,Desk,Furniture,5,300,1500
635,2025-01-07,128,Frances Bell,205,Phone,Electronics,1,800,800
636,2025-01-07,179,James Wagner,201,Laptop,Electronics,2,1000,2000
637,2025-01-07,171,Jessica Montgomery DDS,203,Chair,Furniture,5,150,750
638,2025-01-07,118,Mr. Marcus Young MD,201,Laptop,Electronics,2,1000,2000
639,2025-01-07,179,Mark Stone,201,Laptop,Electronics,1,1000,1000
640,2025-01-07,167,Tiffany Cohen,201,Laptop,Electronics,4,1000,4000
641,2025-01-07,113,Kathryn Cantrell,203,Chair,Furniture,2,150,300
642,2025-01-07,179,Garrett Morton,204,Desk,Furniture,4,300,1200
643,2025-01-07,141,Erica Sellers,205,Phone,Electronics,4,800,3200
644,2025-01-07,124,Holly Schmidt,205,Phone,Electronics,5,800,4000
645,2025-01-07,186,Deborah Simpson DDS,205,Phone,Electronics,1,800,800
646,2025-01-07,196,Hannah Franklin,202,Mouse,Electronics,5,25,125
647,2025-01-07,133,Melissa Lloyd,202,Mouse,Electronics,2,25,50
648,2025-01-07,165,Clarence Stewart,201,Laptop,Electronics,3,1000,3000
649,2025-01-07,145,Kyle Smith,204,Desk,Furniture,3,300,900
650,2025-01-07,169,David Kirby,202,Mouse,Electronics,4,25,100
651,2025-01-07,150,Jennifer Valenzuela,201,Laptop,Electronics,1,1000,1000
652,2025-01-07,185,Jordan Campbell,203,Chair,Furniture,1,150,150
653,2025-01-07,121,David Espinoza,204,Desk,Furniture,3,300,900
654,2025-01-07,112,Kevin Edwards,204,Desk,Furniture,4,300,1200
655,2025-01-07,103,Alexander Pratt,201,Laptop,Electronics,3,1000,3000
656,2025-01-07,175,John Rodriguez,203,Chair,Furniture,1,150,150
657,2025-01-07,183,Megan Diaz,204,Desk,Furniture,1,300,300
658,2025-01-07,150,Joseph Matthews,205,Phone,Electronics,1,800,800
659,2025-01-07,118,Kayla Jensen,205,Phone,Electronics,2,800,1600
660,2025-01-07,170,Carmen Cobb,205,Phone,Electronics,4,800,3200
661,2025-01-07,197,Melanie Phillips,204,Desk,Furniture,4,300,1200
662,2025-01-07,104,Ashley Cervantes,201,Laptop,Electronics,3,1000,3000
663,2025-01-07,158,Destiny Frank,203,Chair,Furniture,3,150,450
664,2025-01-07,104,Ronald Sampson,201,Laptop,Electronics,2,1000,2000
665,2025-01-07,141,Brandon Warner,204,Desk,Furniture,1,300,300
666,2025-01-07,176,Lori Harris,203,Chair,Furniture,5,150,750
667,2025-01-07,105,Wendy Jackson,201,Laptop,Electronics,4,1000,4000
668,2025-01-07,162,Desiree Riley,205,Phone,Electronics,4,800,3200
669,2025-01-07,134,Jared Wood,205,Phone,Electronics,4,800,3200
670,2025-01-07,114,Lisa Mendez,204,Desk,Furniture,1,300,300
671,2025-01-07,166,John Miranda,205,Phone,Electronics,2,800,1600
672,2025-01-07,140,Mrs. Nicole Bush,201,Laptop,Electronics,4,1000,4000
673,2025-01-07,151,Anthony Gordon,204,Desk,Furniture,5,300,1500
674,2025-01-07,175,Amy Palmer,201,Laptop,Electronics,2,1000,2000
675,2025-01-07,119,Larry Becker,204,Desk,Furniture,2,300,600
676,2025-01-07,109,Mark Hill,202,Mouse,Electronics,2,25,50
677,2025-01-07,144,Tiffany Kelly,205,Phone,Electronics,5,800,4000
678,2025-01-07,180,Frederick Molina,205,Phone,Electronics,2,800,1600
679,2025-01-07,179,James Ho,204,Desk,Furniture,1,300,300
680,2025-01-07,118,Emily Willis,204,Desk,Furniture,2,300,600
681,2025-01-07,142,Sarah Chavez,203,Chair,Furniture,5,150,750
682,2025-01-07,151,Jo Stark,205,Phone,Electronics,2,800,1600
683,2025-01-07,188,Jennifer Beltran,201,Laptop,Electronics,1,1000,1000
684,2025-01-07,183,Melissa Pierce,205,Phone,Electronics,5,800,4000
685,2025-01-07,127,Bradley Scott,203,Chair,Furniture,3,150,450
686,2025-01-07,190,Lisa Wilson,202,Mouse,Electronics,2,25,50
687,2025-01-07,158,Steven Lozano,204,Desk,Furniture,2,300,600
688,2025-01-07,106,Kyle Bauer,204,Desk,Furniture,1,300,300
689,2025-01-07,104,Joseph Miller,202,Mouse,Electronics,5,25,125
690,2025-01-07,188,Michele Freeman,202,Mouse,Electronics,3,25,75
691,2025-01-07,195,Alexandra Beasley,203,Chair,Furniture,4,150,600
692,2025-01-07,141,Louis Diaz,202,Mouse,Electronics,4,25,100
693,2025-01-07,146,Troy Morse,204,Desk,Furniture,5,300,1500
